Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Bacterial invasion of epithelial cells,0.43758731134327,0.9607695576784074,0.52,0.7090425755756535,74,66,ACTG1;ARPC4;ACTB;MET;ARPC5;CTNNB1;CLTA;ARPC2;VCL;BCAR1;CLTB;ARPC5L;CDC42;CTTN;ARPC3;CAV2;PIK3R1;HCLS1;RHOA;CTNNA1;ARPC1B;SHC1;DNM2;ARPC1A;RAC1;PIK3CB;SHC4;ELMO2;CBL;CLTC;RHOG;PXN;PIK3R3;SRC;CAV1;MAD2L2;CRK;ILK;CAV3;PTK2;CTNNA2;CDH1;ELMO3;ARHGAP10;ARHGEF26;WASL;PIK3R2;CTNNA3;ITGB1;WASF2;WAS;WASF1;PIK3CA;DOCK1;CD2AP;DNM3;CLTCL1;ELMO1;CRKL;GAB1;PIK3CD;FN1;ITGA5;SHC2;SHC3;DNM1,ACTG1;ARPC4;ACTB;MET;ARPC5;CTNNB1;CLTA;ARPC2;VCL;BCAR1;CLTB;ARPC5L;CDC42;CTTN;ARPC3;CAV2;PIK3R1;HCLS1
Proteoglycans in cancer,-0.4118724623405439,-0.9348335501921935,0.5901639344262295,0.7093555057794629,201,193,ACTG1;ACTB;MRAS;FLNC;GPC1;EZR;MET;FZD7;PRKCA;CTNNB1;SDC1;TGFB2;CAMK2D;TLR4;CDKN1A;PPP1CA;CDC42;CTTN;FGF2;GRB2;PTCH1;FZD2;FZD4;SDC2;NUDT16L1;IGF2;DDX5;WNT5B;RPS6KB2;CAV2;ITGB5;RPS6;ROCK2;TP53;WNT2B;AKT1;PIK3R1;PPP1R12A;HCLS1;MSN;ROCK1;RAF1;HPSE;RHOA;ARHGEF1;ARHGEF12;NRAS;FLNA;ERBB2;FZD1;DROSHA;MAPK12;PLCG1;MAPK1;THBS1;RAC1;PIK3CB;FZD5;PPP1CC;HBEGF;ELK1;RDX;CBL;VTN;PDCD4;MTOR;PLAUR;CCND1;ITPR2;RRAS2;PPP1R12C;PDPK1;WNT3;ITGA2;TWIST1;FLNB;PRKACB;PRKACA;PXN;PIK3R3;SOS2;ANK1;MAPK3;SRC;PTPN6;CAV1;MAPK14;WNT16;PAK1;ANK3;KDR;KRAS;CAV3;PTK2;AKT2;CD63;ARAF;HRAS;IQGAP1;FZD6;WNT8A;IL12B;MAPK13;IHH;MIR10B;WNT3A;CASP3;CAMK2B;SMAD2;MAP2K2;PPP1CB;NANOG;SMO;TFAP4;FZD9;TGFB1;PIK3R2;TIAM1;WNT1;CAMK2G;HIF1A;MAPK11;VAV2;CD44;PRKCB;HPSE2;HSPB2;HOXD10;ITGB1;RPS6KB1;PTPN11;GPC3;WNT8B;AKT3;MAP2K1;CAMK2A;PIK3CA;WNT10B;ITPR1;PLCE1;ESR1;IGF1;PLCG2;ERBB4;WNT4;WNT6;STAT3;FAS;ERBB3;FZD10;SOS1;SDC4;MYC;ITPR3;FZD8;IGF1R;GAB1;BRAF;MDM2;WNT2;FRS2;WNT7A;PRKCG;WNT5A;RRAS;PIK3CD;FZD3;SLC9A1;ITGB3;ITGAV;WNT10A;PPP1R12B;HSPG2;TWIST2;WNT11;CTSL;EIF4B;FN1;PLAU;MMP9;WNT9A;TIMP3;ITGA5;TLR2;EGFR;HGF;FGFR1;COL21A1;ANK2;LUM;VEGFA;DCN;MMP2,PIK3CD;FZD3;SLC9A1;ITGB3;ITGAV;WNT10A;PPP1R12B;HSPG2;TWIST2;WNT11;CTSL;EIF4B;FN1;PLAU;MMP9;WNT9A;TIMP3;ITGA5;TLR2;EGFR;HGF;FGFR1;COL21A1;ANK2;LUM;VEGFA;DCN;MMP2
Glycosaminoglycan degradation,-0.5009176459778376,-0.9200727255057258,0.6086956521739131,0.7094119004930834,19,18,HYAL2;ARSB;HPSE;HEXB;HYAL4;GLB1;HPSE2;HYAL3;HYAL1;SGSH;GUSB;IDS;HEXA;GALNS;NAGLU;HGSNAT;IDUA;GNS,IDS;HEXA;GALNS;NAGLU;HGSNAT;IDUA;GNS
Fluid shear stress and atherosclerosis,-0.43053983773573523,-0.9367893416395311,0.6129032258064516,0.7104374169607002,139,130,NQO1;ACTG1;DUSP1;ACTB;GPC1;CTNNB1;SDC1;TXN;CALM1;RAC2;BMP4;MGST1;TXN2;GSTM4;GSTP1;HSP90AB1;SDC2;CALM3;HSP90AA1;CALM2;CAV2;SUMO3;KEAP1;IKBKG;TP53;TRPV4;GSTO1;AKT1;PIK3R1;KLF2;RHOA;MAP2K4;MGST3;CHUK;SUMO1;HSP90B1;MAPK12;GSTM1;MGST2;RAC1;PIK3CB;PDGFA;BMPR2;NFE2L2;GSTT2B;MAPK9;GSTM3;SUMO2;GSTM5;GSTO2;PIK3R3;MAP3K7;GSTA4;RAC3;SRC;CAV1;MAPK14;MAPK8;IKBKB;IL1R2;KDR;NOS3;CAV3;PTK2;AKT2;GSTA1;GSTA3;BMPR1B;MAPK13;PRKAA1;GSTT2;NCF2;NCF1;GSTA5;NPPC;TNFRSF1A;ACVR1;MEF2C;PIK3R2;HMOX1;MAPK11;BMPR1A;PIAS4;NOX1;SUMO4;CALML4;AKT3;MAP3K5;PIK3CA;CDH5;MAPK10;CYBA;SQSTM1;PECAM1;ITGA2B;PRKCZ;FOS;THBD;SDC4;CALML6;BCL2;MAP2K6;EDN1;MAPK7;MAP2K5;MAP2K7;RELA;GSTM2;PIK3CD;MEF2A;ITGB3;ITGAV;ACVR2A;NFKB1;PRKAA2;CTSL;ACVR2B;MMP9;JUN;PLAT;ARHGEF2;IL1A;VCAM1;ICAM1;CCL2;IL1R1;VEGFA;ASS1;IL1B;MMP2,MAP2K7;RELA;GSTM2;PIK3CD;MEF2A;ITGB3;ITGAV;ACVR2A;NFKB1;PRKAA2;CTSL;ACVR2B;MMP9;JUN;PLAT;ARHGEF2;IL1A;VCAM1;ICAM1;CCL2;IL1R1;VEGFA;ASS1;IL1B;MMP2
Viral myocarditis,-0.48765529515455863,-0.9546627152881167,0.5384615384615384,0.7110581858414907,59,38,ACTG1;ACTB;CYCS;RAC2;EIF4G1;DAG1;RAC1;EIF4G3;BID;EIF4G2;CCND1;ITGAL;RAC3;CAV1;DMD;MYH7;HLA-DPA1;CASP9;CASP3;CASP8;HLA-F;SGCB;ITGB2;HLA-DPB1;HLA-C;SGCG;HLA-E;SGCA;CD40;ABL2;HLA-B;LAMA2;HLA-A;FYN;CD55;ABL1;ICAM1;SGCD,HLA-A;FYN;CD55;ABL1;ICAM1;SGCD
Adipocytokine signaling pathway,-0.4682538744097591,-0.9281138260413987,0.5714285714285714,0.7114055597634584,69,62,CPT1A;IRS1;IKBKG;ADIPOR1;AKT1;ACSL4;NFKBIB;CHUK;ACSL3;ACSL1;TRADD;ADIPOR2;SOCS3;MTOR;MAPK9;PRKAB1;POMC;G6PC3;PRKAG2;CAMKK2;PRKAG1;ACSL5;MAPK8;LEP;IKBKB;AKT2;AGRP;CPT1C;PRKAA1;PRKCQ;TNFRSF1A;RXRB;CD36;PRKAG3;ACSBG1;PTPN11;CPT1B;PRKAB2;AKT3;ACSBG2;TRAF2;RXRA;MAPK10;IRS4;STK11;LEPR;STAT3;ACSL6;JAK2;PPARA;SLC2A4;RELA;ACACB;NFKB1;PRKAA2;NFKBIE;PPARGC1A;IRS2;NFKBIA;TNFRSF1B;SLC2A1;PCK2,RELA;ACACB;NFKB1;PRKAA2;NFKBIE;PPARGC1A;IRS2;NFKBIA;TNFRSF1B;SLC2A1;PCK2
Arginine biosynthesis,-0.48796866419383206,-0.9416640770535762,0.46,0.7123263408965812,21,20,GLS;GOT2;GOT1;ASL;GLUD2;GLUD1;ACY1;ABHD14A-ACY1;NOS3;NOS1;ARG1;NAGS;ARG2;NOS2;GLS2;CPS1;GPT;GLUL;GPT2;ASS1,CPS1;GPT;GLUL;GPT2;ASS1
Ras signaling pathway,-0.39301055535318935,-0.9379529494572563,0.6376811594202898,0.7134008599056608,232,212,FLT1;BDNF;MRAS;MET;PRKCA;NGF;CALM1;CSF1;RAC2;GNB1;GNG5;BCL2L1;EPHA2;CDC42;FGF2;GRB2;GNG11;FGFR3;RAB5C;CALM3;IGF2;GNB2;CALM2;RASA1;IKBKG;AKT1;PIK3R1;RAF1;RASAL2;KITLG;HTR7;PDGFC;RHOA;VEGFC;GNG12;NRAS;RAB5B;SHC1;EGF;CHUK;RAP1A;PLCG1;RASSF1;MAPK1;RASA4;FGF1;ARF6;GNB4;RASA3;RAC1;GNG2;PIK3CB;RALBP1;SHC4;PDGFA;RALB;PAK2;RAB5A;ELK1;RAP1B;EXOC2;RASA4B;FGF5;MAPK9;RRAS2;PRKACB;ETS1;PRKACA;GNG10;EFNA4;PIK3R3;GNB5;SOS2;RAC3;MAPK3;TEK;MAPK8;BRAP;PAK1;IKBKB;KDR;ANGPT4;KRAS;PLA2G3;AKT2;HRAS;FGF18;BAD;PLA2G4D;GRIN2A;PLA2G4E;PLA2G5;FGF6;ANGPT2;PAK4;GNGT2;ANGPT1;RASAL3;RASGRP3;RASGRF1;FGF19;FGFR2;PLA2G2F;PLA2G2A;FGF20;PDGFD;PLA1A;GRIN2B;GNB3;SHOC2;FLT4;MAP2K2;PLA2G1B;PLA2G4B;GRIN1;PLD2;FGF22;RGL1;PIK3R2;TIAM1;PLA2G4F;PLA2G2E;FGF4;GNG13;GNG3;PRKCB;PLA2G2C;PLA2G12B;FGF9;NTF4;RASGRP4;ETS2;NF1;FGF8;PTPN11;RGL2;CALML4;GAB2;EFNA2;VEGFD;PLA2G12A;KSR2;GNG8;AKT3;MAP2K1;ZAP70;PIK3CA;MAPK10;PLCE1;PLA2G6;CSF1R;LAT;GNGT1;GNG7;IGF1;NTRK1;PAK3;JMJD7-PLA2G4B;PAK6;PLCG2;FGF17;PDGFRB;TBK1;RASSF5;RASGRP2;RASAL1;GNG4;FGFR4;RALGDS;SYNGAP1;SOS1;FLT3LG;CALML6;NTRK2;RASGRP1;NGFR;IGF1R;REL;EFNA3;RASGRF2;GAB1;RALA;ABL2;EFNA5;PRKCG;RRAS;RELA;RIN1;PIK3CD;STK4;KSR1;PGF;NTF3;NFKB1;INSR;AFDN;KIT;FOXO4;RASA2;PLA2G4C;PLA2G4A;FGF7;EGFR;HGF;SHC2;FGFR1;ABL1;PLD1;VEGFB;PDGFRA;SHC3;VEGFA,RIN1;PIK3CD;STK4;KSR1;PGF;NTF3;NFKB1;INSR;AFDN;KIT;FOXO4;RASA2;PLA2G4C;PLA2G4A;FGF7;EGFR;HGF;SHC2;FGFR1;ABL1;PLD1;VEGFB;PDGFRA;SHC3;VEGFA
Breast cancer,-0.427439504959151,-0.9210573805444944,0.5882352941176471,0.7138577382904946,147,137,GADD45B;FZD7;CTNNB1;BAX;CDKN1A;FGF2;GRB2;FZD2;FZD4;WNT5B;RPS6KB2;TP53;BAK1;WNT2B;AKT1;PIK3R1;RAF1;NRAS;E2F1;GADD45G;SHC1;ERBB2;APC;EGF;FZD1;MAPK1;FGF1;PIK3CB;FZD5;SHC4;MTOR;FGF5;CCND1;HEY1;NOTCH1;WNT3;LRP6;DVL2;LEF1;PIK3R3;SOS2;MAPK3;HEYL;WNT16;DVL3;TCF7L1;KRAS;AKT2;ARAF;HRAS;FGF18;GADD45A;FZD6;WNT8A;DLL3;FGF6;E2F3;RB1;CDK4;FGF19;FGF20;WNT3A;AXIN1;TCF7;CSNK1A1;FLT4;MAP2K2;DVL1;FZD9;POLK;FGF22;PIK3R2;WNT1;NOTCH4;FGF4;BRCA1;FRAT2;FGF9;JAG1;FGF8;FRAT1;RPS6KB1;WNT8B;AKT3;NCOA3;MAP2K1;PIK3CA;GSK3B;HES1;WNT10B;DLL1;ESR1;NCOA1;IGF1;HEY2;ESR2;LRP5;WNT4;FGF17;E2F2;CDK6;WNT6;APC2;FOS;FZD10;SOS1;MYC;FZD8;SP1;DDB2;NOTCH2;CSNK1A1L;IGF1R;BRAF;WNT2;WNT7A;WNT5A;JAG2;TCF7L2;PIK3CD;FZD3;WNT10A;BRCA2;WNT11;KIT;AXIN2;PTEN;WNT9A;JUN;NOTCH3;DLL4;FGF7;EGFR;SHC2;FGFR1;SHC3;NFKB2,WNT5A;JAG2;TCF7L2;PIK3CD;FZD3;WNT10A;BRCA2;WNT11;KIT;AXIN2;PTEN;WNT9A;JUN;NOTCH3;DLL4;FGF7;EGFR;SHC2;FGFR1;SHC3;NFKB2
Vitamin digestion and absorption,-0.525281609793371,-0.9225712488498304,0.6,0.7169680776813614,24,20,SLC5A6;SLC46A1;MMACHC;PLB1;APOB;SLC19A1;BTD;CBLIF;LRAT;ABCC1;RBP2;SLC52A3;SLC19A2;APOA1;SLC23A1;SLC19A3;LMBRD1;CUBN;SCARB1;TCN2,SLC19A3;LMBRD1;CUBN;SCARB1;TCN2
Nicotinate and nicotinamide metabolism,-0.47108765786065737,-0.8947500069125411,0.5714285714285714,0.7236848647190742,30,29,NMNAT2;NT5C2;AOX1;BST1;NT5C;NNT;NT5E;NADK;NMNAT1;NT5C3B;PNP;NUDT12;NADK2;NMRK1;NADSYN1;ENPP3;NMRK2;NT5C1A;NAPRT;NT5C3A;ASPDH;NT5C1B;NMNAT3;ENPP1;CD38;NT5M;NNMT;QPRT;NAMPT,ENPP1;CD38;NT5M;NNMT;QPRT;NAMPT
Amphetamine addiction,-0.4330953433029798,-0.9084608112398953,0.5925925925925926,0.7240111289920649,68,61,PRKCA;CALM1;CAMK2D;MAOA;PPP1CA;HDAC1;CALM3;CALM2;PPP3CA;CREB3;PPP1CC;CREB3L2;PPP3R1;ARC;PRKACB;DRD1;PRKACA;GRIN2D;FOSB;TH;GRIN2A;GRIN2C;SLC18A1;GRIN2B;SLC18A2;CACNA1C;ATF6B;CAMK2B;PPP1CB;CREB3L3;GRIN1;CREB3L4;PPP1R1B;CAMK2G;PRKCB;MAOB;DDC;PPP3CB;CREB1;CALML4;GRIA4;CAMK2A;GRIN3A;ADCY5;STX1A;CAMK4;CACNA1D;ATF4;ATF2;FOS;CALML6;SIRT1;GNAS;GRIN3B;PPP3CC;CREB3L1;PRKCG;JUN;GRIA3;CREB5;GRIA1,JUN;GRIA3;CREB5;GRIA1
Shigellosis,-0.43409632982617735,-0.8994223562618685,0.55,0.7241107153427523,65,64,ACTG1;ARPC4;ACTB;PFN1;ARPC5;ARPC2;VCL;ARPC5L;CDC42;CTTN;PFN2;ARPC3;DIAPH1;ROCK2;IKBKG;HCLS1;ROCK1;ARPC1B;NFKBIB;CHUK;MAPK12;MAPK1;ARPC1A;RAC1;ELMO2;RHOG;MAPK9;FBXW11;ATG5;MAPK3;SRC;MAD2L2;MAPK14;MAPK8;U2AF1;IKBKB;CRK;UBE2D2;NOD1;MAPK13;ELMO3;WASL;U2AF1L5;U2AF1L4;PFN4;MAPK11;CD44;BTRC;ITGB1;WASF2;WAS;WASF1;DOCK1;MAPK10;ELMO1;CRKL;RELA;RIPK2;NOD2;NFKB1;NFKBIA;ITGA5;ABL1;CXCL8,NFKBIA;ITGA5;ABL1;CXCL8
Insulin signaling pathway,-0.41350791273097176,-0.8965388122701821,0.559322033898305,0.7246363516303129,137,128,SOCS2;PTPN1;CALM1;PPP1CA;IRS1;FASN;FOXO1;GRB2;CALM3;PRKAR2A;CALM2;INPPL1;RPS6KB2;RPS6;PRKAR2B;PRKCI;HK1;RHEB;AKT1;PIK3R1;PPP1R3D;PYGB;RAF1;RAPGEF1;NRAS;PHKA2;SHC1;GCK;EXOC7;MAPK1;PIK3CB;SHC4;PPP1CC;EIF4E2;SOCS3;EIF4E;ELK1;SOCS4;CBL;MTOR;RPTOR;MAPK9;PRKAB1;PDPK1;G6PC3;PRKAG2;PHKB;PRKACB;FLOT1;PRKACA;FLOT2;TSC1;FBP1;PYGL;PRKAG1;PRKAR1A;PIK3R3;SOS2;MAPK3;MAPK8;IKBKB;CRK;KRAS;AKT2;ARAF;HRAS;BAD;GYS2;PRKAA1;EIF4E1B;HKDC1;PHKG2;MAP2K2;PPP1CB;FBP2;TSC2;PRKAR1B;PIK3R2;LIPE;ACACA;INPP5K;PHKG1;PPP1R3F;PRKAG3;MKNK1;RPS6KB1;EIF4EBP1;CALML4;MKNK2;PRKAB2;AKT3;MAP2K1;PYGM;PIK3CA;GSK3B;MAPK10;SORBS1;SH2B2;IRS4;PRKCZ;TRIP10;PHKA1;PPP1R3B;PTPRF;HK3;SOS1;CRKL;CALML6;GYS1;PPP1R3E;BRAF;SLC2A4;ACACB;PIK3CD;PRKAA2;INSR;CBLB;PPARGC1A;PPP1R3C;RHOQ;IRS2;PDE3B;SREBF1;SHC2;SOCS1;PCK2;SHC3;HK2,PRKAA2;INSR;CBLB;PPARGC1A;PPP1R3C;RHOQ;IRS2;PDE3B;SREBF1;SHC2;SOCS1;PCK2;SHC3;HK2
Renal cell carcinoma,-0.4263001139611901,-0.9030817156309889,0.5737704918032787,0.7282562851518879,69,65,MET;TGFB2;CDKN1A;FH;ARNT2;CDC42;GRB2;ELOC;RBX1;AKT1;PIK3R1;RAF1;RAPGEF1;NRAS;CUL2;PRCC;RAP1A;MAPK1;RAC1;PIK3CB;ELOB;PAK2;RAP1B;ETS1;PIK3R3;SOS2;MAPK3;PAK1;CRK;KRAS;AKT2;ARAF;HRAS;BAD;TFE3;PAK4;CREBBP;MAP2K2;TGFB1;PIK3R2;HIF1A;EP300;PTPN11;AKT3;EGLN2;MAP2K1;PIK3CA;PAK3;PAK6;EGLN3;SOS1;TGFB3;CRKL;EPAS1;VHL;GAB1;BRAF;ARNT;EGLN1;PIK3CD;JUN;HGF;FLCN;SLC2A1;VEGFA,JUN;HGF;FLCN;SLC2A1;VEGFA
Bile secretion,-0.41481005910350227,-0.8996377432915902,0.46808510638297873,0.7287591692539043,72,58,ATP1B3;EPHX1;SLC4A4;ADCY3;LDLR;ABCG2;ATP1A1;ADCY7;ABCC4;NCEH1;ABCG5;PRKACB;PRKACA;KCNN2;UGT2B4;ABCG8;SLC4A2;HMGCR;SLC22A7;SLC22A8;AQP8;ATP1A3;ADCY9;ABCC3;SLC10A1;AQP4;SLC10A2;CFTR;ATP1B2;ATP1B1;NR0B2;ABCB4;SLC27A5;RXRA;ADCY2;ATP1A4;ADCY5;ABCB1;CYP7A1;ABCC2;SLC4A5;SCTR;SLC51B;AQP1;SLC22A1;CA2;AQP9;ADCY1;FXYD2;SLC51A;GNAS;ADCY6;SLC9A1;SLC9A3;SCARB1;ATP1A2;ADCY4;SLC2A1,SLC4A5;SCTR;SLC51B;AQP1;SLC22A1;CA2;AQP9;ADCY1;FXYD2;SLC51A;GNAS;ADCY6;SLC9A1;SLC9A3;SCARB1;ATP1A2;ADCY4;SLC2A1
Glycosphingolipid biosynthesis,0.45049964244219326,0.9455845996794222,0.5263157894736842,0.730316937823512,45,44,B3GALNT1;ST3GAL5;ST3GAL4;B4GALT4;GLA;GBGT1;B3GNT2;B4GALT3;B3GALT5;HEXB;NAGA;B3GALT2;GCNT2;ST3GAL6;B4GALT2;ST6GALNAC4;ST6GALNAC5;ABO;GLB1;FUT3;B3GALT4;ST3GAL2;B3GALT1;ST6GALNAC3;ST8SIA5;B3GNT3;FUT7;ST6GALNAC6;FUT6;FUT1;B4GALNT1;ST8SIA1;FUT2;B3GNT4;ST3GAL3;FUT4;FUT9;A3GALT2;SLC33A1;ST3GAL1;A4GALT;HEXA;B4GALT1;B3GNT5,B3GALNT1;ST3GAL5;ST3GAL4;B4GALT4;GLA;GBGT1;B3GNT2;B4GALT3
Long-term potentiation,0.42566690719734745,0.9339210751697814,0.5238095238095238,0.7419997480842838,67,61,PRKCA;CALM1;CAMK2D;PPP1CA;PLCB4;PLCB3;CALM3;CALM2;PPP3CA;RAF1;NRAS;RAP1A;MAPK1;PLCB2;PPP1CC;RAP1B;GNAQ;PPP3R1;PLCB1;ITPR2;PRKACB;PRKACA;GRIN2D;MAPK3;KRAS;ARAF;HRAS;GRIN2A;GRM5;GRIN2C;PPP1R1A;GRIN2B;CACNA1C;CAMK2B;CREBBP;MAP2K2;PPP1CB;GRM1;GRIN1;CAMK2G;RPS6KA1;PRKCB;PPP3CB;EP300;CALML4;MAP2K1;CAMK2A;RPS6KA3;RAPGEF3;ITPR1;CAMK4;ATF4;RPS6KA6;ADCY1;CALML6;ITPR3;BRAF;PPP3CC;PRKCG;RPS6KA2;GRIA1,PRKCA;CALM1;CAMK2D;PPP1CA;PLCB4;PLCB3;CALM3;CALM2;PPP3CA;RAF1;NRAS;RAP1A;MAPK1;PLCB2
Gap junction,0.41206310182024963,0.9353109859810612,0.6122448979591837,0.7461550721173001,88,80,TUBA1B;TUBB2A;TUBA1C;TUBB4B;PRKCA;TUBB6;PLCB4;TUBA1A;PLCB3;GRB2;ADCY3;TUBA4A;RAF1;PDGFC;GNA11;GNAI2;NRAS;EGF;MAPK1;PLCB2;ADCY7;GNAI1;PDGFA;GNAI3;GNAQ;TJP1;TUBB;PLCB1;ITPR2;ADRB1;PRKACB;GUCY1B1;DRD1;TUBB2B;PRKACA;HTR2B;TUBB3;SOS2;PRKG2;MAPK3;SRC;GUCY1A1;TUBA3E;CSNK1D;KRAS;HRAS;GRM5;CDK1;PDGFD;MAP2K2;DRD2;GRM1;ADCY9;PRKCB;MAP2K1;TUBA3D;TUBB1;ADCY2;ADCY5;ITPR1;HTR2A;TUBB8;ADCY1;PDGFRB;SOS1;MAP3K2;TUBA8;ITPR3;GNAS;ADCY6;PRKCG;MAPK7;MAP2K5;GJA1;ADCY4;LPAR1;EGFR;GUCY1A2;PDGFRA;PRKG1,TUBA1B;TUBB2A;TUBA1C;TUBB4B;PRKCA;TUBB6;PLCB4;TUBA1A;PLCB3;GRB2;ADCY3;TUBA4A;RAF1;PDGFC;GNA11;GNAI2;NRAS
Pentose phosphate pathway,0.44613067639738946,0.9282597687616476,0.5102040816326531,0.7467239061178055,30,30,TKT;TALDO1;PGM2;PRPS1;G6PD;RPIA;DERA;PFKM;RPE;GLYCTK;PGD;PRPS2;IDNK;RGN;FBP1;RPEL1;RBKS;ALDOB;TKTL1;TKTL2;FBP2;PGLS;PFKP;ALDOA;PRPS1L1;PFKL;GPI;PGM1;ALDOC;H6PD,TKT;TALDO1;PGM2;PRPS1;G6PD;RPIA;DERA;PFKM;RPE;GLYCTK
Glucagon signaling pathway,0.37151799870688906,0.9114635337464866,0.6808510638297872,0.7474071337327373,103,93,CPT1A;CALM1;PDHB;CAMK2D;PPP4C;PDHA1;PLCB4;FOXO1;PLCB3;CALM3;CALM2;PPP3CA;AKT1;PYGB;CREB3;PKM;LDHB;PHKA2;PRMT1;GCK;PLCB2;GNAQ;CREB3L2;PPP3R1;PLCB1;ITPR2;PRKAB1;G6PC3;PRKAG2;PHKB;PRKACB;PRKACA;FBP1;PYGL;PRKAG1;AKT2;GYS2;CPT1C;PRKAA1;LDHAL6A;GCGR;LDHC;LDHAL6B;CAMK2B;PHKG2;CREBBP;SLC2A2;CREB3L3;PPP4R3A;CREB3L4;CAMK2G;PPP4R3B;CRTC2;ACACA;PHKG1;PFKFB1;PRKAG3;PPP3CB;EP300;CREB1;CALML4;CPT1B;PRKAB2;AKT3;PGAM4;PYGM;ADCY2;CAMK2A;PGAM1;ITPR1;SIK1;ATF4;ATF2;PHKA1;CALML6;SIK1B;SIRT1;GYS1;ITPR3;GNAS;PPP3CC;PPARA;CREB3L1;LDHA;ACACB;SIK2;PFKL;PRKAA2;PPARGC1A;PDE3B;SLC2A1;PCK2;CREB5,CPT1A;CALM1;PDHB;CAMK2D;PPP4C;PDHA1;PLCB4;FOXO1;PLCB3;CALM3;CALM2;PPP3CA;AKT1;PYGB;CREB3;PKM;LDHB;PHKA2
Tryptophan metabolism,-0.450942087812566,-0.8792893706840799,0.6274509803921569,0.7476239985322,42,37,ACAT2;CAT;EHHADH;MAOA;DLD;ECHS1;GCDH;HADHA;AOX1;ACAT1;ALDH1B1;INMT;ALDH7A1;HAAO;AADAT;HADH;AFMID;DHTKD1;KYAT1;KMO;ALDH9A1;MAOB;DDC;AOC1;AANAT;CYP1A1;ACMSD;TPH1;KYAT3;DLST;ALDH3A2;IDO1;ALDH8A1;ALDH2;KYNU;IL4I1;CYP1B1,IL4I1;CYP1B1
Cushing syndrome,-0.38403463021536977,-0.8750161279986063,0.6714285714285714,0.7497101485106643,155,145,FZD7;CTNNB1;CAMK2D;CDKN1A;PLCB4;FH;PLCB3;FZD2;FZD4;WNT5B;ADCY3;CDK2;WNT2B;CREB3;LDLR;GNA11;GNAI2;E2F1;APC;WDR5;ARMC5;AIP;RAP1A;FZD1;ORAI1;MAPK1;PLCB2;ADCY7;GNAI1;FZD5;ASH2L;GNAI3;RAP1B;KMT2D;GNAQ;CREB3L2;CCND1;PLCB1;ITPR2;POMC;NCEH1;PDE8A;WNT3;NR4A1;PRKACB;DVL2;PRKACA;USP8;RBBP5;LEF1;MAPK3;WNT16;CRH;DVL3;CCNE1;TCF7L1;CDKN2C;FZD6;WNT8A;E2F3;RB1;CDK4;MEN1;HSD3B2;NR5A1;WNT3A;AXIN1;TCF7;CACNA1C;ATF6B;STAR;CAMK2B;CACNA1F;MAP2K2;DVL1;CREB3L3;FZD9;ADCY9;CYP11A1;AGTR1;PDE11A;CREB3L4;AGT;CRHR2;WNT1;CAMK2G;MRAP;CACNA1I;AIPL1;CREB1;CACNA1S;WNT8B;CYP17A1;MAP2K1;ADCY2;CAMK2A;KCNK3;ADCY5;GSK3B;WDR5B;WNT10B;ITPR1;CCNE2;CACNA1D;ATF4;WNT4;E2F2;CDK6;WNT6;ATF2;ADCY1;APC2;CDKN1B;FZD10;PDE8B;ITPR3;CDKN2A;FZD8;GNAS;SP1;BRAF;ADCY6;WNT2;WNT7A;CREB3L1;WNT5A;TCF7L2;ARNT;FZD3;WNT10A;PBX1;KCNK2;WNT11;SCARB1;KMT2A;AXIN2;RASD1;CACNA1G;AHR;WNT9A;CDKN2B;ADCY4;EGFR;CACNA1H;CREB5,ITPR3;CDKN2A;FZD8;GNAS;SP1;BRAF;ADCY6;WNT2;WNT7A;CREB3L1;WNT5A;TCF7L2;ARNT;FZD3;WNT10A;PBX1;KCNK2;WNT11;SCARB1;KMT2A;AXIN2;RASD1;CACNA1G;AHR;WNT9A;CDKN2B;ADCY4;EGFR;CACNA1H;CREB5
Colorectal cancer,0.39235974968785725,0.9130927035608863,0.5535714285714286,0.7503711979652008,86,85,GADD45B;CTNNB1;BIRC5;TGFB2;BAX;SMAD3;CYCS;CDKN1A;RAC2;GRB2;RPS6KB2;TP53;BAK1;AKT1;PIK3R1;RAF1;RHOA;NRAS;GADD45G;APC;EGF;MAPK1;MLH1;RAC1;PIK3CB;RALB;MTOR;CCND1;MAPK9;LEF1;PIK3R3;SOS2;RAC3;MAPK3;MAPK8;TCF7L1;KRAS;AKT2;ARAF;HRAS;BAD;DCC;GADD45A;CASP9;AXIN1;TCF7;CASP3;SMAD2;MAP2K2;MSH3;TGFB1;POLK;PIK3R2;MSH2;RPS6KB1;AKT3;MAP2K1;MSH6;PIK3CA;GSK3B;MAPK10;APC2;FOS;RALGDS;SOS1;SMAD4;TGFB3;MYC;DDB2;APPL1;BCL2;BRAF;RALA;TCF7L2;PIK3CD;AREG;TGFBR2;TGFBR1;AXIN2;JUN;BCL2L11;EGFR;PMAIP1;BBC3;EREG,GADD45B;CTNNB1;BIRC5;TGFB2;BAX;SMAD3;CYCS;CDKN1A;RAC2;GRB2;RPS6KB2;TP53;BAK1;AKT1;PIK3R1;RAF1;RHOA;NRAS;GADD45G;APC;EGF
