Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Basal transcription factors,-0.7027716598400218,-1.4611482918221752,0.043478260869565216,0.09120611748348974,43,40,GTF2E2;GTF2IRD1;GTF2B;TAF9B;TAF7L;TAF9;TAF7;MNAT1;CCNH;TBPL1;TAF13;TAF11;GTF2F2;TBP;TAF4B;TAF5;TAF2;TAF12;TAF10;GTF2A2;TAF1;TAF8;TAF6;TAF4;CDK7;TAF3;ERCC3;TAF5L;GTF2H2;GTF2A1;GTF2H4;TAF6L;ERCC2;GTF2F1;GTF2H3;GTF2E1;TAF15;GTF2H5;GTF2H1;GTF2I,TAF12;TAF10;GTF2A2;TAF1;TAF8;TAF6;TAF4;CDK7;TAF3;ERCC3;TAF5L;GTF2H2;GTF2A1;GTF2H4;TAF6L;ERCC2;GTF2F1;GTF2H3;GTF2E1;TAF15;GTF2H5;GTF2H1;GTF2I
Cysteine and methionine metabolism,-0.6585978920219177,-1.4535729161876552,0.0,0.09150946377223751,50,43,LDHA;CTH;4930438A08RIK;MPST;CBS;KYAT1;AHCYL1;BCAT2;MAT2B;AHCYL2;SDSL;TST;LDHC;IL4I1;LAO1;MAT1A;SDS;CDO1;GSS;AHCY;APIP;MRI1;KYAT3;DNMT3B;SMS;DNMT3A;AMD2;MDH1;MDH2;AMD1;ADI1;GOT2;GOT1;MTAP;BCAT1;ENOPH1;GM4737;MTR;GCLC;MAT2A;DNMT1;GCLM;SRM,MRI1;KYAT3;DNMT3B;SMS;DNMT3A;AMD2;MDH1;MDH2;AMD1;ADI1;GOT2;GOT1;MTAP;BCAT1;ENOPH1;GM4737;MTR;GCLC;MAT2A;DNMT1;GCLM;SRM
Mucin type O-glycan biosynthesis,0.8741090984870171,1.4513927606056656,0.07547169811320754,0.09216952943729448,28,20,ST3GAL1;GCNT1;GALNT6;B4GALT5;ST3GAL2;GALNT3;C1GALT1;GALNT11;ST6GALNAC1;GALNT10;GALNT1;GALNT2;GALNT7;GALNT15;B3GNT6;GALNT16;GALNT12;GALNTL6;GALNT4;C1GALT1C1,ST3GAL1;GCNT1;GALNT6;B4GALT5;ST3GAL2;GALNT3;C1GALT1;GALNT11
Rap1 signaling pathway,0.7163060160632819,1.4564366108419056,0.012345679012345678,0.09279383043717762,209,184,VEGFA;ITGAM;PDGFB;MAP2K1;AKT3;BCAR1;PDGFA;ID1;LCP2;MET;MAPK3;RRAS;MAPK11;ITGB2;GRIN1;RALB;EFNA1;ADORA2B;PLCB3;RALGDS;SIPA1L2;FYB;ADCY6;RAPGEF5;DOCK4;EPHA2;ADCY7;RALA;PLCG1;APBB1IP;MAPK13;TIAM1;INSR;GNAI3;PGF;MAGI1;ADCY4;RAPGEF2;PRKCG;SRC;ITGAL;PDGFC;ADCY9;CSF1;SIPA1L1;RASGRP2;MRAS;AFDN;RAP1GAP;RAP1A;RAPGEF3;EFNA3;ARAP3;ADORA2A;PRKD2;ITGB1;PIK3CB;ITGB3;RAPGEF4;PLCB2;BRAF;FLT4;VEGFB;PIK3R2;MAPK12;PIK3CA;PARD6B;PRKD3;RAC3;RAP1B;IGF1R;FGFR3;PRKCB;VEGFC;CALML4;ITGA2B;MAGI3;PARD6G;MAGI2;FGF22;PFN2;EFNA2;KRIT1;GNAI2;MAP2K6;TLN2;PDGFRB;CTNND1;GNAO1;FGF21;FPR1;KRAS;FGF1;VEGFD;CALM4;EGFR;EFNA4;F2RL3;KDR;AKT2;FGF6;FGF23;ADCY1;NGFR;CALM3;PARD6A;P2RY1;FLT1;ADCY5;PARD3;SKAP1;ANGPT4;CTNNB1;LAT;CRK;FGF17;FGF20;FGF4;KIT;FGF9;LPAR4;EGF;TEK;PFN4;FGFR4;FGF5;GRIN2A;PLCE1;PDGFRA;PIK3R3;TLN1;FGF8;SIPA1;PLCB1;FGF2;GRIN2B;FGF7;ADCY8;PRKCZ;RAPGEF6;FGFR1;RASSF5;ADCY2;PRKCI;FARP2;CDC42;NRAS;ADCY3;MAPK1;CALM1;FGF18;THBS1;RAC2;SIPA1L3;LPAR2;PIK3R1;KITL;RAC1;RHOA;RGS14;CALM2;CRKL;LPAR1;GNAS;GNAQ;ANGPT2;LPAR5;RAPGEF1;VASP;PRKCA;RAF1;ACTB;PLCB4;HRAS;IGF1;ACTG1;MAPK14;RASGRP3;MAP2K2;MAP2K3;PIK3CD;PFN1;CSF1R;AKT1,VEGFA;ITGAM;PDGFB;MAP2K1;AKT3;BCAR1;PDGFA;ID1;LCP2;MET;MAPK3;RRAS;MAPK11;ITGB2;GRIN1;RALB;EFNA1;ADORA2B;PLCB3;RALGDS;SIPA1L2;FYB;ADCY6;RAPGEF5;DOCK4;EPHA2;ADCY7;RALA;PLCG1;APBB1IP;MAPK13;TIAM1;INSR;GNAI3;PGF;MAGI1;ADCY4;RAPGEF2;PRKCG;SRC;ITGAL;PDGFC;ADCY9;CSF1;SIPA1L1;RASGRP2;MRAS;AFDN;RAP1GAP;RAP1A;RAPGEF3;EFNA3;ARAP3
ECM-receptor interaction,0.804217603730415,1.4450199766338354,0.013333333333333334,0.09559102322886188,83,71,SDC4;SPP1;ITGB7;CD47;AGRN;ITGA3;ITGA6;TNXB;ITGAV;CD44;DAG1;LAMB2;ITGB5;ITGB4;LAMC1;GP9;THBS3;ITGA5;VWF;LAMA5;ITGA9;COL6A3;ITGB1;ITGB3;ITGA7;LAMC3;COMP;COL4A2;COL9A3;CD36;COL4A3;ITGA2B;TNR;LAMB3;CHAD;HSPG2;GP1BA;COL2A1;COL6A6;COL1A1;COL6A5;COL4A4;ITGA8;GP5;COL4A5;SDC1;NPNT;IBSP;ITGA10;COL9A2;TNN;TNC;THBS2;RELN;SV2B;GP6;LAMA3;ITGA2;ITGB6;LAMC2;LAMB1;COL4A1;COL4A6;THBS1;ITGA11;COL1A2;FN1;SV2A;LAMA4;HMMR;ITGA4,SDC4;SPP1;ITGB7;CD47;AGRN;ITGA3;ITGA6;TNXB;ITGAV;CD44;DAG1;LAMB2;ITGB5;ITGB4;LAMC1
Type II diabetes mellitus,0.7991273069177817,1.446382993202377,0.0,0.09584439214115212,48,38,HK1;SOCS3;HK3;MAPK3;HK2;PRKCD;CACNA1D;INSR;PRKCE;CACNA1B;SLC2A4;SOCS1;MAPK9;TNF;PIK3CB;MAFA;PIK3R2;PIK3CA;MAPK8;CACNA1G;IRS3;CACNA1C;SOCS2;ABCC8;CACNA1A;CACNA1E;ADIPOQ;SOCS4;HKDC1;PKLR;PIK3R3;PRKCZ;PKM;MAPK1;IKBKB;PIK3R1;MTOR;PIK3CD,HK1;SOCS3;HK3;MAPK3;HK2;PRKCD;CACNA1D;INSR;PRKCE;CACNA1B;SLC2A4;SOCS1;MAPK9
Insulin resistance,0.7644511904132385,1.4471707193762715,0.05194805194805195,0.09636212725469158,110,96,GYS1;SLC2A1;NFKBIA;SOCS3;STAT3;AKT3;PCK2;TRIB3;PRKAB2;SLC27A4;CREB5;PRKCD;NR1H2;TBC1D4;MLXIPL;INSR;PRKCE;ACACB;CREB3L2;PDPK1;OGT;SLC2A4;PYGL;GFPT1;FOXO1;MAPK9;CREB3L1;PTEN;RPS6KA3;PPP1R3B;CPT1A;PRKAA1;PTPN1;SLC27A1;TNF;PIK3CB;NOS3;IL6;MLXIP;PPP1R3D;PIK3R2;GFPT2;GSK3B;PIK3CA;PTPRF;MAPK8;PRKCB;CD36;PPP1R3E;CREB3L4;RPS6KA2;PRKCQ;TNFRSF1A;CREB1;PPP1CB;PPARA;PRKAA2;PRKAG3;RPS6KB2;GYS2;NR1H3;PRKAG1;PYGB;AGT;AKT2;G6PC;CPT1B;CREB3L3;MLX;PPP1CC;SLC27A2;RELA;SLC27A5;PYGM;PIK3R3;PRKCZ;CREB3;RPS6KB1;G6PC3;NFKB1;IKBKB;PPARGC1B;PIK3R1;SREBF1;PRKAB1;CRTC2;PRKAG2;SLC27A3;MTOR;PPP1CCB;RPS6KA1;PTPN11;PPP1CA;PIK3CD;PTPA;AKT1,GYS1;SLC2A1;NFKBIA;SOCS3;STAT3;AKT3;PCK2;TRIB3;PRKAB2;SLC27A4;CREB5;PRKCD;NR1H2;TBC1D4;MLXIPL;INSR;PRKCE;ACACB;CREB3L2;PDPK1;OGT;SLC2A4;PYGL;GFPT1;FOXO1;MAPK9;CREB3L1;PTEN;RPS6KA3;PPP1R3B;CPT1A;PRKAA1;PTPN1;SLC27A1;TNF;PIK3CB
Phagosome,0.700056783586951,1.4475090279297878,0.012048192771084338,0.09716146984347478,180,156,ITGAM;TUBA1A;FCGR3;CD14;MSR1;C3;H2-T23;ITGAV;FCGR4;COLEC12;H2-K1;ITGB2;FCGR2B;STX7;H2-OB;H2-D1;H2-T22;TAP2;TUBB4A;H2-Q4;GM11127;H2-OA;ATP6V0D1;NCF2;CTSL;EEA1;ITGB5;H2-Q1;H2-EB1;TUBB6;LAMP2;TLR4;ATP6V1D;H2-DMA;TAP1;TUBB2B;DYNC1I2;H2-Q2;THBS3;H2-T10;TLR6;NCF4;H2-Q6;ITGA5;H2-Q10;RAB5B;ITGB1;ITGB3;DYNC2H1;C1RA;RAB5A;CTSS;H2-BL;H2-T-PS;H2-Q7;GM8909;H2-AB1;DYNC1LI1;OLR1;MRC1;ATP6V1A;COMP;H2-AA;TUBB2A;PIKFYVE;GM10499;CD36;MARCO;TUBA8;GM7030;C1RB;PLA2R1;ATP6V1C2;TUBB3;MRC2;RAB5C;FCGR1;ATP6V0A2;NOS1;ATP6V0C;VAMP3;RAB7B;H2-M10.2;STX12;ATP6V1E1;ATP6V0D2;SCARB1;ATP6V1B1;SEC61G;H2-M5;CYBB;ATP6V1G1;H2-M10.5;TUBA3A;CD209F;H2-M10.1;CD209G;H2-M2;H2-DMB1;ATP6V1G3;H2-M10.6;H2-DMB2;SEC61A2;RILP;DYNC1I1;THBS2;TUBB1;CD209C;CLEC7A;H2-M10.4;SFTPD;H2-M10.3;ITGA2;RAB7;DYNC1LI2;ATP6V0A4;COLEC11;DYNC1H1;ATP6V1H;MPO;SEC22B;H2-M3;ATP6V0E;TCIRG1;STX18;HGS;CYBA;LAMP1;ATP6V0A1;THBS1;RAC1;ATP6V1C1;ATP6V1G2;ATP6V1F;ATP6AP1;ATP6V0E2;TUBA1C;H2-T24;PIK3C3;SEC61B;M6PR;CALR;ACTB;TUBA1B;ATP6V0B;ATP6V1B2;ACTG1;SEC61A1;TUBB5;CORO1A;NCF1;TFRC;TUBA4A;CANX;TUBB4B;TLR2,ITGAM;TUBA1A;FCGR3;CD14;MSR1;C3;H2-T23;ITGAV;FCGR4;COLEC12;H2-K1;ITGB2;FCGR2B;STX7;H2-OB;H2-D1;H2-T22;TAP2;TUBB4A;H2-Q4;GM11127;H2-OA;ATP6V0D1;NCF2;CTSL;EEA1;ITGB5;H2-Q1;H2-EB1;TUBB6;LAMP2;TLR4;ATP6V1D;H2-DMA;TAP1;TUBB2B;DYNC1I2;H2-Q2;THBS3;H2-T10;TLR6;NCF4;H2-Q6
Aminoacyl-tRNA biosynthesis,-0.7086370185971032,-1.4318093776248666,0.08108108108108109,0.1024215038813579,66,43,SARS;WARS;CARS;NARS2;NARS;SEPSECS;PARS2;AARS2;GARS;DARS;LARS2;TARSL2;PSTK;FARS2;RARS;CARS2;IARS;AARS;QARS;HARS2;RARS2;EARS2;DARS2;MTFMT;TARS;WARS2;GATB;GATC;VARS2;IARS2;MARS2;QRSL1;FARSB;TARS2;YARS;SARS2;YARS2;HARS;LARS;KARS;FARSA;VARS;EPRS,RARS;CARS2;IARS;AARS;QARS;HARS2;RARS2;EARS2;DARS2;MTFMT;TARS;WARS2;GATB;GATC;VARS2;IARS2;MARS2;QRSL1;FARSB;TARS2;YARS;SARS2;YARS2;HARS;LARS;KARS;FARSA;VARS;EPRS
Focal adhesion,0.7198955474311273,1.4350850890517646,0.0,0.10845811007060945,199,176,VEGFA;SPP1;ITGB7;PDGFB;CCND2;CAPN2;MAP2K1;BIRC3;AKT3;BCAR1;ITGA3;PDGFA;FLNC;ITGA6;TNXB;ITGAV;MET;PARVB;MAPK3;FLNB;MYLK;PXN;XIAP;ACTN1;CCND3;LAMB2;ITGB5;PAK1;PGF;ITGB4;VAV3;LAMC1;PDPK1;PRKCG;ARHGAP5;SRC;JUN;CAV2;PDGFC;VCL;THBS3;MAPK9;MYLK2;ITGA5;DOCK1;RAP1A;PTEN;VWF;LAMA5;ITGA9;COL6A3;ITGB1;PIK3CB;ITGB3;PPP1R12B;BRAF;FLT4;VAV2;ITGA7;DIAPH1;BIRC2;VEGFB;PIK3R2;SOS1;PAK6;SOS2;GSK3B;ROCK2;PIK3CA;MYL12B;LAMC3;COMP;COL4A2;RAC3;RAP1B;IGF1R;MAPK8;COL9A3;PRKCB;VEGFC;MYL2;COL4A3;ITGA2B;TNR;LAMB3;RASGRF1;CHAD;ILK;ELK1;COL2A1;COL6A6;PPP1CB;TLN2;ERBB2;PDGFRB;COL1A1;GRB2;COL6A5;FYN;PAK3;VEGFD;COL4A4;BAD;ITGA8;PTK2;EGFR;CAV1;COL4A5;MYLK4;KDR;AKT2;IBSP;ITGA10;COL9A2;TNN;MYLPF;SHC4;FLT1;TNC;THBS2;PPP1CC;RELN;CTNNB1;CRK;BCL2;LAMA3;EGF;ITGA2;ITGB6;LAMC2;PDGFRA;ROCK1;PIK3R3;TLN1;LAMB1;CCND1;MYL12A;COL4A1;COL4A6;CDC42;MAPK1;THBS1;RAC2;PIK3R1;ITGA11;RAC1;PPP1R12A;RHOA;PIP5K1C;COL1A2;CRKL;ZYX;FN1;SHC1;PPP1CCB;PAK4;RAPGEF1;VASP;LAMA4;PRKCA;PPP1CA;RAF1;ACTB;PAK2;VAV1;HRAS;IGF1;ACTG1;PPP1R12C;ARHGAP35;ACTN4;FLNA;PIK3CD;AKT1;PARVG;ITGA4,VEGFA;SPP1;ITGB7;PDGFB;CCND2;CAPN2;MAP2K1;BIRC3;AKT3;BCAR1;ITGA3;PDGFA;FLNC;ITGA6;TNXB;ITGAV;MET;PARVB;MAPK3;FLNB;MYLK;PXN;XIAP;ACTN1;CCND3;LAMB2;ITGB5;PAK1;PGF;ITGB4;VAV3;LAMC1;PDPK1;PRKCG;ARHGAP5;SRC;JUN;CAV2;PDGFC;VCL
Transcriptional misregulation in cancer,0.6902758348040157,1.4318171457176188,0.0,0.10960321832173203,183,153,ITGAM;DUSP6;NUPR1;MMP9;RARA;ITGB7;CCND2;BMP2K;BCL2L1;PLAU;GADD45A;BIRC3;CD14;PDGFA;NFKBIZ;GADD45B;MET;ETV4;CDKN1A;ETV1;PML;AFF1;SLC45A3;NTRK1;MDM2;CDK14;CSF2;KLF3;RUNX1;CEBPB;RUNX2;CEBPE;CD86;CDKN1B;TRAF1;MITF;JMJD1C;TGFBR2;PER2;FOXO1;POLK;HMGA2;CD40;MLLT3;ID2;ETV5;PLAT;SPINT1;IL6;RXRA;BCL2A1D;BCL2A1B;JUP;MYC;BCL6;KMT2A;DDB2;SIX4;IGF1R;NR4A3;IL2RB;HDAC1;CCNT1;BCL2A1A;SUPT3;HOXA10;MMP3;ZBTB17;FCGR1;MAF;SMAD1;PPARG;PAX5;BCL11B;DDIT3;WNT16;UTY;PAX8;FLT3;SIX1;CEBPA;PTK2;PAX3;HPGD;PTCRA;ZBTB16;EYA1;ERG;NGFR;PBX1;ELANE;FLT1;MLF1;HOXA9;TMPRSS2;TSPAN7;DEFA3;RXRB;REL;RELA;GM12657;ZEB1;CCNT2;BAIAP3;ARNT2;MPO;PBX3;PROM1;LMO2;CDK9;GADD45G;HHEX;NFKB1;SP1;ELK4;SIN3A;NCOR1;FLI1;ETV6;H3F3C;ATM;MEN1;ASPSCR1;KDM6A;NSD2;SS18;DDX5;MAX;LDB1;TFE3;MEF2C;HDAC2;TAF15;ATF1;FUT8;IGF1;MLLT1;H3F3A;TCF3;H3F3B;SPI1;DOT1L;PRCC;BAK1;BAX;MYCN;CDKN2C;FUS;BMI1;TRP53;EWSR1;CSF1R;LYL1,ITGAM;DUSP6;NUPR1;MMP9;RARA;ITGB7;CCND2;BMP2K;BCL2L1;PLAU;GADD45A;BIRC3;CD14;PDGFA;NFKBIZ;GADD45B;MET;ETV4;CDKN1A;ETV1;PML;AFF1;SLC45A3;NTRK1;MDM2;CDK14;CSF2;KLF3;RUNX1;CEBPB;RUNX2;CEBPE;CD86;CDKN1B;TRAF1
Arachidonic acid metabolism,0.7862667429144315,1.427549628912148,0.047619047619047616,0.10996478503945264,89,51,ALOX5;PTGS1;PTGS2;PLA2G5;PTGES;PLA2G2E;PLA2G12A;HPGDS;CYP4F13;CYP2C23;CBR2;GPX3;PLA2G4A;PLA2G2A;LTA4H;GGT1;PTGIS;CYP2C55;ALOX12;CBR1;CYP4F18;PLA2G4F;PLA2G4E;CBR3;CYP2U1;LTC4S;PLA2G4B;PLA2G2D;GPX7;ALOX12B;ALOX8;PLA2G1B;TBXAS1;PLA2G3;PTGDS;EPHX2;PLA2G2F;CYP2J8;CYP2C65;CYP4A14;CYP2C40;CYP2J9;CYP2J13;GGT5;ALOX15;PLB1;PTGES2;PLA2G6;PLA2G4C;PTGES3;GPX1,ALOX5;PTGS1;PTGS2;PLA2G5;PTGES;PLA2G2E;PLA2G12A;HPGDS;CYP4F13;CYP2C23
Circadian entrainment,0.7220780667834747,1.4230284881533142,0.043478260869565216,0.11003305122940557,99,82,CAMK2D;MAPK3;GRIN1;PLCB3;ADCY6;ITPR3;ADCY7;GNB5;CACNA1D;GNAI3;ADCY4;PRKCG;GNB4;PER3;FOS;ADCY9;GNGT2;PER2;GNG12;PER1;PLCB2;GNG5;PRKACA;PRKG2;GNG2;GNG5-PS;GNB3;ITPR1;PRKCB;CALML4;GNG7;RPS6KA5;CACNA1G;GNG11;RYR3;GNAI2;CREB1;CACNA1C;CAMK2B;NOS1;GRIN2C;CAMK2A;GNAO1;CACNA1I;RASD1;GRIN2D;GNG4;GNG8;CALM4;CACNA1H;ADCY1;CALM3;ADCY5;RYR2;GRIA2;GUCY1A1;KCNJ3;GRIN2A;GM5741;CAMK2G;ADCY10;KCNJ9;PLCB1;GRIN2B;ADCY8;KCNJ6;ADCY2;GNG13;GNG10;GNB1;ADCY3;MAPK1;CALM1;RYR1;CALM2;PRKACB;GNG3;GNAS;GNAQ;PRKCA;GNB2;PLCB4,CAMK2D;MAPK3;GRIN1;PLCB3;ADCY6;ITPR3;ADCY7;GNB5;CACNA1D;GNAI3;ADCY4;PRKCG;GNB4;PER3;FOS;ADCY9;GNGT2;PER2;GNG12;PER1;PLCB2;GNG5;PRKACA
Osteoclast differentiation,0.7125288815323156,1.4280317163713157,0.0125,0.11139188819593447,128,116,FOSL2;LILRB4A;NFKBIA;SOCS3;FCGR3;JUNB;MAP2K1;AKT3;LCP2;ACP5;FCGR4;IL1B;MAPK3;MAPK11;SYK;FCGR2B;JAK1;PIRB;TYK2;IL1A;STAT2;NCF2;JUND;MAPK13;PPP3CA;JUN;TEC;FOS;MITF;CSF1;TGFBR2;GAB2;IKBKG;SOCS1;NCF4;NFKB2;MAPK9;IFNAR1;PIRA1;TGFB1;MAP3K14;LILRA6;TNF;PIK3CB;ITGB3;TRAF6;CYLD;RELB;NFATC2;IFNGR2;IRF9;IFNGR1;FOSL1;PIK3R2;MAPK12;IL1R1;PIK3CA;STAT1;PIRA2;PPP3CC;BLNK;MAPK8;GM9733;SIRPB1A;CTSK;PPP3R1;TNFRSF1A;CREB1;MAP2K6;FCGR1;CHUK;TAB2;PPARG;GRB2;LILRA5;FYN;SIRPB1B;FHL2;NFATC1;AKT2;LCK;TGFBR1;IFNB1;SIRPA;TNFRSF11A;NOX1;OSCAR;SIRPB1C;CAMK4;RELA;MAP3K7;PIK3R3;TGFB2;FOSB;CYBA;MAPK1;NFKB1;IKBKB;PIK3R1;RAC1;IFNAR2;TAB1;TRAF2;TYROBP;MAP2K7;SQSTM1;PPP3CB;MAPK14;PLCG2;NCF1;SPI1;PIK3CD;BTK;CSF1R;AKT1;TREM2,FOSL2;LILRB4A;NFKBIA;SOCS3;FCGR3;JUNB;MAP2K1;AKT3;LCP2;ACP5;FCGR4;IL1B;MAPK3;MAPK11;SYK;FCGR2B;JAK1;PIRB;TYK2;IL1A;STAT2;NCF2;JUND;MAPK13;PPP3CA;JUN;TEC;FOS;MITF;CSF1;TGFBR2;GAB2;IKBKG;SOCS1
C-type lectin receptor signaling pathway,0.7378345221032553,1.4233007848669534,0.0375,0.11181695264022871,112,102,NFKBIA;KSR1;BCL3;PTGS2;AKT3;IL10;LSP1;IKBKE;IL1B;MAPK3;RRAS;MAPK11;PRKCD;SYK;NLRP3;EGR2;CASP8;CCL22;CLEC4E;ITPR3;MDM2;STAT2;MAPK13;PAK1;SRC;PPP3CA;JUN;IRF1;ITPR2;MAPKAPK2;IKBKG;MRAS;NFKB2;MAPK9;IL23A;CBLB;MAP3K14;TNF;PIK3CB;EGR3;CYLD;RELB;NFATC2;IL6;IL17D;IRF9;PIK3R2;MAPK12;ARHGEF12;PIK3CA;STAT1;PPP3CC;MAPK8;ITPR1;CALML4;PPP3R1;MALT1;CHUK;PYCARD;BCL10;KRAS;NFATC4;IL12B;CALM4;NFATC1;IL2;AKT2;CD209F;CD209G;CALM3;CLEC4N;RRAS2;CD209C;CLEC7A;FCER1G;CCL17;CLEC4B2;CLEC4B1;PLK3;RELA;PIK3R3;CLEC1B;NRAS;MAPK1;NFKB1;CALM1;IKBKB;PIK3R1;RHOA;CALM2;CLEC4D;CARD9;PTPN11;NFATC3;RAF1;HRAS;PPP3CB;MAPK14;PLCG2;CASP1;PIK3CD;AKT1,NFKBIA;KSR1;BCL3;PTGS2;AKT3;IL10;LSP1;IKBKE;IL1B;MAPK3;RRAS;MAPK11;PRKCD;SYK;NLRP3;EGR2;CASP8;CCL22;CLEC4E;ITPR3;MDM2;STAT2;MAPK13;PAK1;SRC;PPP3CA;JUN;IRF1;ITPR2;MAPKAPK2;IKBKG;MRAS;NFKB2;MAPK9;IL23A;CBLB
Fructose and mannose metabolism,0.8645417260646991,1.423413210014825,0.013513513513513514,0.1138876369483811,35,33,PFKP;PFKFB3;HK1;ALDOC;HK3;TPI1;ALDOA;HK2;PFKL;FBP1;GMPPA;PFKM;FPGT;SORD;AKR1B10;PFKFB4;TKFC;PMM1;KHK;ALDOART1;AKR1B7;FBP2;PFKFB1;PFKFB2;ALDOB;HKDC1;GMPPB;MPI;AKR1B3;GMDS;TIGAR;PMM2;AKR1B8,PFKP;PFKFB3;HK1;ALDOC;HK3;TPI1;ALDOA;HK2;PFKL;FBP1;GMPPA
Human papillomavirus infection,0.6554973786271837,1.417602691746442,0.011235955056179775,0.1139573356246041,360,315,VEGFA;SPP1;ITGB7;NOTCH4;CCND2;NOTCH1;EIF4EBP1;PTGS2;MAP2K1;AKT3;ITGA3;H2-T23;IKBKE;ITGA6;TNXB;ITGAV;MAPK3;H2-K1;CDKN1A;FZD7;CREB5;JAK1;CASP8;PXN;SLC9A3R1;RBPJ;H2-D1;H2-T22;RB1;WNT6;CCND3;TYK2;H2-Q4;GM11127;FAS;LLGL1;MDM2;ATP6V0D1;STAT2;LAMB2;TRADD;ITGB5;H2-Q1;MAML1;ITGB4;MAGI1;ATP6V1D;LAMC1;CREB3L2;NOTCH2;CDKN1B;IRF1;TICAM1;OASL1;EIF2AK2;PPP2R5B;H2-Q2;THBS3;IKBKG;H2-T10;MAML2;H2-Q6;FOXO1;WNT2B;ISG15;ITGA5;CREB3L1;PTEN;H2-Q10;IFNAR1;VWF;TLR3;LAMA5;ITGA9;COL6A3;RBPJL;TNF;ITGB1;PIK3CB;ITGB3;PTGER4;ITGA7;FZD2;LLGL2;PRKACA;TUBG2;H2-BL;H2-T-PS;IRF9;H2-Q7;HES6;PIK3R2;SOS1;WNT3;GM8909;SOS2;GSK3B;PIK3CA;ATP6V1A;PARD6B;PPP2R3A;LAMC3;FZD5;STAT1;HES7;COMP;COL4A2;COL9A3;MAML3;GM10499;COL4A3;HEY1;ITGA2B;HDAC1;WNT10A;TNR;LAMB3;GM7030;PARD6G;CREB3L4;OASL2;ATP6V1C2;CHAD;TBK1;PPP2R5A;TNFRSF1A;FZD4;WNT9A;COL2A1;COL6A6;CREB1;PPP2R2A;TERT;ATP6V0A2;DLG1;TCF7L1;CHUK;ATP6V0C;HEY2;NOTCH3;H2-M10.2;PDGFRB;COL1A1;GRB2;ATP6V1E1;COL6A5;FZD1;RPS6KB2;ATP6V0D2;WNT16;DVL1;KRAS;ATR;PPP2R2C;ATP6V1B1;CASP3;COL4A4;TCF7L2;BAD;APC2;ITGA8;PTK2;IFNA15;EGFR;H2-M5;COL4A5;CRB3;CSNK1A1;ATP6V1G1;AKT2;IBSP;H2-M10.5;IFNA13;H2-M10.1;H2-M2;ATP6V1G3;H2-M10.6;WNT8B;WNT9B;ITGA10;COL9A2;TNN;TCF7;RBL2;IFNB1;CREB3L3;TSC1;PARD6A;HES2;TNC;WNT7B;HES1;HES3;THBS2;PARD3;FZD8;PATJ;RFNG;RELN;CTNNB1;MX2;H2-M10.4;H2-M10.3;WNT8A;IFNA11;LAMA3;EGF;WNT10B;APC;ITGA2;FZD9;TBPL1;GM2446;ITGB6;ATP6V0A4;RELA;LAMC2;FASL;GM2436;DLG2;WNT5B;CCNE2;ATP6V1H;PIK3R3;LAMB1;H2-M3;CCND1;CDK6;WNT4;ATP6V0E;EP300;UBR4;PRKCZ;TCIRG1;PKM;CREB3;RPS6KB1;PRKCI;COL4A1;COL4A6;TBP;PPP2R5E;CDC42;NRAS;ATP6V0A1;MAPK1;NFKB1;PPP2CB;WNT5A;IKBKB;THBS1;PPP2R1B;PIK3R1;ITGA11;ATP6V1C1;DVL3;ATP6V1G2;IFNAR2;ATP6V1F;CCNE1;DLG3;LFNG;PRKACB;COL1A2;TADA3;FN1;E2F1;CDK2;CREBBP;RHEB;GNAS;IRF3;MTOR;TSC2;ATM;PPP2R5C;JAG1;ATP6AP1;ATP6V0E2;PPP2R1A;FADD;PPP2R2D;H2-T24;PPP2R3D;LAMA4;NFX1;UBE3A;TUBG1;CHD4;RAF1;PPP2CA;HDAC2;PPP2R5D;BCAP31;ATP6V0B;DVL2;ATP6V1B2;TRAF3;PPP2R3C;HRAS;RBL1;AXIN1;SCRIB;BAK1;BAX;MFNG;PSEN1;TRP53;MAP2K2;CDK4;PSMC1;PIK3CD;CCNA2;AKT1;ITGA4,VEGFA;SPP1;ITGB7;NOTCH4;CCND2;NOTCH1;EIF4EBP1;PTGS2;MAP2K1;AKT3;ITGA3;H2-T23;IKBKE;ITGA6;TNXB;ITGAV;MAPK3;H2-K1;CDKN1A;FZD7;CREB5;JAK1;CASP8;PXN;SLC9A3R1;RBPJ;H2-D1;H2-T22;RB1;WNT6;CCND3;TYK2;H2-Q4;GM11127;FAS;LLGL1;MDM2;ATP6V0D1;STAT2;LAMB2;TRADD;ITGB5;H2-Q1;MAML1;ITGB4;MAGI1;ATP6V1D;LAMC1;CREB3L2;NOTCH2;CDKN1B;IRF1;TICAM1;OASL1;EIF2AK2;PPP2R5B;H2-Q2;THBS3;IKBKG;H2-T10;MAML2;H2-Q6;FOXO1;WNT2B;ISG15;ITGA5;CREB3L1;PTEN;H2-Q10;IFNAR1;VWF;TLR3;LAMA5;ITGA9
